Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
101,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1625.226612,1639.971815,14.745203000000176,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7368000000000015,0.4092000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.736800000000001, 4.839, 4.9484, 5.061100000000001, 5.1783, 5.319]","[4.76, 4.8733, 4.9813, 5.0937, 5.2057, 5.3219]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.4063690834325413,0.5936309165674649
102,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1639.9842119999994,1654.691015,14.706803000000036,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6984,0.3708,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6984, 4.8155, 4.9293000000000005, 5.0464, 5.167800000000001]","[4.7255, 4.8507, 4.968, 5.0848, 5.1992]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6159438882083966,0.3840561117916033
103,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1654.701812,1669.363715,14.661902999999938,2.8252,3.8347,1.0095,4.3347,4.6537000000000015,0.3190000000000008,epe,epe,1,,0,1,1,2,0.0,-0.0,[],[],"[4.653700000000001, 4.766100000000001, 4.8725000000000005, 4.9866, 5.1160000000000005]","[4.6897, 4.7925, 4.9061, 5.0176, 5.1308]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.13884797532282753,0.861152024677174
104,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1669.3781119999999,1684.1289149999998,14.750802999999905,2.8257000000000003,3.8352,1.0094999999999996,4.3352,4.7424,0.4071999999999995,bxb,bxb,1,,0,1,1,2,-8.0,-8.0,"[4.7424, 4.8660000000000005, 4.9894, 5.091600000000001, 5.2098, 5.3291, 5.4717]","[4.7823, 4.8964, 5.014, 5.1296, 5.2477, 5.365600000000001, 5.4881]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.43302428574696733,0.566975714253035
105,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1684.1407120000001,1703.9540149999998,19.813303000000133,2.8206,3.8301,1.0094999999999996,4.3301,4.8131,0.4830000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.8131, 4.9349, 5.0662]","[4.8373, 4.9815000000000005, 5.113300000000001]",[5.2613],[5.267],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9298864762455662,0.07011352375442795
106,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1703.9721120000006,1718.616515,14.644403000000011,2.8206,3.8301,1.0094999999999996,4.3301,4.6362000000000005,0.3061000000000007,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6362000000000005, 4.7598, 4.8641000000000005, 4.9769000000000005, 5.1048]","[4.6698, 4.7794, 4.8936, 5.0097000000000005, 5.1234]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.04513583656817812,0.9548641634318166
107,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1718.6306120000006,1738.385715,19.755102999999963,2.8273,3.8368,1.0095,4.3368,4.7549,0.4180999999999999,gay,gay,1,,0,1,1,2,4.0,4.0,"[4.7549, 4.8826, 5.0378]","[4.7774, 4.920100000000001, 5.071000000000001]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.643517499043256,0.3564825009567438
108,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1738.4032120000006,1753.0538149999998,14.650603000000045,2.8206,3.8301,1.0094999999999996,4.3301,4.6424,0.3123000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6424, 4.7544, 4.8567, 4.9652, 5.083600000000001, 5.2108]","[4.6751000000000005, 4.774900000000001, 4.8863, 5.0019, 5.1184, 5.2329]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.1632125119083635,0.8367874880916395
109,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1753.065612,1767.788615,14.723002999999835,2.8206,3.8301,1.0094999999999996,4.3301,4.7148,0.3847000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.7148, 4.8331, 4.9353, 5.0518, 5.1726, 5.304600000000001]","[4.7514, 4.8605, 4.974200000000001, 5.0895, 5.2051, 5.322500000000001]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.47862703983886196,0.5213729601611427
110,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1767.8009120000006,1787.487815,19.68690300000003,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6867,0.3590999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.6867],[4.7048000000000005],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9424193548851355,0.05758064511486796
111,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1787.502412,1802.185515,14.683102999999845,2.8206,3.8301,1.0094999999999996,4.3301,4.6749,0.3448000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6749, 4.6901, 4.8855, 4.9938, 5.1109, 5.244800000000001]","[4.6883, 4.6959, 4.9077, 5.0235, 5.1433, 5.2554]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.48505809229934893,0.51494190770065
112,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1802.199712,1816.7825149999999,14.582803000000013,2.8206,3.8301,1.0094999999999996,4.3301,4.5746,0.2445000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5746, 4.786700000000001, 4.9032, 5.0238000000000005]","[4.5811, 4.8196, 4.9337, 5.048900000000001]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.4839788722793418,0.5160211277206539
113,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1816.797912,1836.4809149999999,19.683003000000106,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6828,0.3551999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.990200000000001],[5.0125],"[4.6828, 4.8283000000000005, 5.158]","[4.7093, 4.8471, 5.1787]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9645830012299866,0.03541699877001986
114,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1836.4956120000002,1851.159215,14.663602999999965,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6552,0.3275999999999994,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6552, 4.752400000000001, 4.8676, 4.9839]","[4.6794, 4.7892, 4.9001, 5.0158000000000005]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.01990030132959008,0.9800996986704141
115,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1851.176212,1865.7637149999998,14.587502999999973,2.8206,3.8301,1.0094999999999996,4.3301,4.5793,0.2492000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5793, 4.6919, 4.823, 4.9523]","[4.5961, 4.7298, 4.8545, 4.9715]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.47094906416603954,0.5290509358339565
116,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1865.7792120000001,1885.4868149999998,19.707603000000066,2.8239,3.8334,1.0095,4.3334,4.7074,0.3739999999999996,ddn,ddn,1,,0,1,1,2,-2.0,-2.0,[],[],[4.7074],[4.7234],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.7306122041177008,0.2693877958822978
117,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1885.504212,1900.2114149999998,14.707202999999936,2.8206,3.8301,1.0094999999999996,4.3301,4.699,0.3689,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.699, 4.8086, 4.91, 5.0238000000000005, 5.1452, 5.2823]","[4.7090000000000005, 4.8316, 4.941400000000001, 5.0567, 5.1755, 5.2986]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.42818037790831975,0.5718196220916859
118,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1900.2267120000001,1919.8424149999998,19.615703000000167,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6155,0.2878999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[5.0559],[5.0994],"[4.6155, 4.76, 5.2267]","[4.6385000000000005, 4.776800000000001, 5.266500000000001]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9656735714447534,0.03432642855525101
119,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1919.8572120000001,1934.475215,14.618003000000046,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6096,0.282,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6096, 4.7094000000000005, 4.8109, 4.9287, 5.0574]","[4.6121, 4.7375, 4.8541, 4.9674000000000005, 5.0796]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.023006488437993425,0.9769935115620058
120,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1934.4936120000002,1949.120115,14.626502999999955,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6181,0.2904999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6181, 4.746300000000001, 4.8747, 5.0458]","[4.63, 4.7724, 4.9234, 5.0497000000000005]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5088869581073248,0.49111304189268046
121,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1949.1305120000002,1963.7964149999998,14.665903000000071,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6575000000000015,0.3299000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.657500000000001, 4.763, 4.8758, 4.9976]","[4.690300000000001, 4.8017, 4.9108, 5.024900000000001]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.4480828952337797,0.5519171047662149
122,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1963.811312,1983.4941149999997,19.68280299999992,2.8206,3.8301,1.0094999999999996,4.3301,4.6826,0.3525,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6826, 4.8047]","[4.7164, 4.847]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9367098113772911,0.06329018862271094
123,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1983.512412,1998.1633149999998,14.650902999999973,2.8206,3.8301,1.0094999999999996,4.3301,4.6427000000000005,0.3126000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6427000000000005, 4.7522, 4.8505, 4.9596, 5.0791, 5.206300000000001]","[4.6681, 4.7689, 4.879300000000001, 4.9899, 5.1023000000000005, 5.224600000000001]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.029009086632207384,0.9709909133677994
124,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1998.178312,2012.8342149999999,14.65590300000008,2.8206,3.8301,1.0094999999999996,4.3301,4.6477,0.3176000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6477, 4.7588, 4.8574, 4.9683, 5.0853, 5.2047, 5.3407]","[4.6799, 4.7794, 4.889200000000001, 5.0004, 5.1165, 5.244000000000001, 5.359100000000001]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.41595834443966734,0.5840416555603309
125,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2012.847412,2032.498915,19.65150299999982,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6513,0.3236999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.6513],[4.674300000000001],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9243816841884187,0.07561831581157993
126,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,2032.510512,2052.144515,19.63400299999989,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6338,0.3061999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.9527],[4.9821],"[4.6338, 4.8018]","[4.6637, 4.809]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9019274806965937,0.09807251930341114
127,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,2052.159712,2071.826315,19.666602999999668,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6664,0.3388,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.6664],[4.6774],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.15,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250718-123452,2025-07-18,12:35:04.296736,13:35:12.160628,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9168706899915892,0.08312931000841312
