Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1,p2
50,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,756.333531,770.9225349999997,14.589004000000045,2.8206,3.8301,1.0094999999999996,4.3301,4.5807,0.2506000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5807, 4.6639, 4.7620000000000005, 4.8627, 4.9608, 5.0701, 5.2128000000000005, 5.3559, 5.4992, 5.7047]","[4.609, 4.7079, 4.8082, 4.912, 5.0234000000000005, 5.147200000000001, 5.278300000000001, 5.4208, 5.5754, 5.7381]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7278984993774307,0.0016848607722859438,0.27041663985028325
51,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,770.9335309999999,785.536734,14.603203000000008,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5955,0.2679,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5955, 4.707, 4.8156, 4.9359, 5.0674, 5.1831000000000005, 5.2075000000000005, 5.332400000000001, 5.4857000000000005]","[4.6406, 4.751, 4.8740000000000006, 4.9983, 5.1675, 5.2037, 5.3083, 5.4428, 5.5686]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7305534203594303,0.000911072531827443,0.2685355071087414
52,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,785.548231,800.158635,14.610404000000017,2.8206,3.8301,1.0094999999999996,4.3301,4.6021,0.2720000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[5.8424000000000005],[5.8505],"[4.6021, 4.702, 4.796, 4.8988000000000005, 5.0087, 5.1347000000000005, 5.252000000000001, 5.346500000000001, 5.6389000000000005, 5.801200000000001, 6.0193]","[4.6445, 4.744400000000001, 4.847700000000001, 4.9579, 5.0760000000000005, 5.2015, 5.3304, 5.5864, 5.7172, 5.88, 6.045100000000001]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7315358390118896,0.0003959217735943916,0.26806823921451306
53,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,800.170531,814.783235,14.612704000000008,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.605,0.2774000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.605, 4.7186, 4.8164, 4.931500000000001, 5.0587, 5.141500000000001, 5.2064, 5.323300000000001, 5.4718, 5.7614]","[4.6508, 4.7573, 4.8706000000000005, 4.9912, 5.1249, 5.1509, 5.3017, 5.4367, 5.7319, 5.8539]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7364769588189215,0.00041693293003031563,0.2631061082510461
54,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,814.795131,829.3985349999997,14.603404000000069,2.8206,3.8301,1.0094999999999996,4.3301,4.5951,0.2650000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5951, 4.6835, 4.7731, 4.8801000000000005, 4.9952000000000005, 5.1432, 5.3441]","[4.629, 4.7233, 4.8249, 4.9378, 5.0629, 5.2092, 5.3756]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7399580068848803,0.0003711423917654922,0.2596708507233515
55,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,829.410231,844.0049349999997,14.594704000000092,2.8206,3.8301,1.0094999999999996,4.3301,4.5864,0.2563000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5864, 4.6797, 4.777, 4.8852, 4.995900000000001, 5.1402, 5.315300000000001, 5.525]","[4.6229000000000005, 4.7278, 4.8369, 4.952500000000001, 5.0762, 5.2096, 5.368, 5.5334]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7476377514434115,0.0008002640681994899,0.25156198448839173
56,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,844.0165310000001,858.6086339999997,14.592103000000064,2.8294,3.8389,1.0095,4.3389000000000015,4.5844000000000005,0.2454999999999998,blz,blz,1,,0,1,1,2,-8.0,-8.0,"[4.5844000000000005, 4.6939, 4.7994, 4.9218, 5.0468, 5.2974000000000006, 5.4783, 5.669300000000001, 5.8383, 6.4162]","[4.6282000000000005, 4.737, 4.8581, 4.9825, 5.269, 5.4229, 5.5543000000000005, 5.6987000000000005, 5.842300000000001, 6.4245]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7565324780977583,0.0007649361000836926,0.24270258580215961
57,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,858.6211310000001,878.215935,19.59480399999996,2.8328,3.8423,1.0094999999999996,4.3423,4.5946,0.2522999999999999,euy,euy,1,,0,1,1,2,0.0,-0.0,"[4.5946, 4.6948]","[4.6307, 4.7498000000000005]","[4.8676, 5.0037, 5.207]","[4.9031, 5.064900000000001, 5.2172]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.758337891107478,0.0009180839693538021,0.24074402492316901
58,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,878.234131,892.872535,14.638403999999928,2.8206,3.8301,1.0094999999999996,4.3301,4.6301000000000005,0.3000000000000007,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[5.353800000000001],[5.3734],"[4.6301000000000005, 4.7346, 4.8307, 4.9474, 5.0618, 5.1938, 5.3325000000000005, 5.4773000000000005]","[4.681900000000001, 4.7797, 4.8865, 5.010000000000001, 5.1279, 5.2537, 5.3966, 5.5440000000000005]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7555232869685183,0.0004045375769111026,0.24407217545456794
59,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,892.884531,907.471935,14.587403999999992,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5797,0.2520999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5797, 4.6907000000000005, 4.798500000000001, 4.9222, 5.0541, 5.1336, 5.1719, 5.267, 5.3185, 5.512700000000001]","[4.6265, 4.7366, 4.8554, 4.9859, 5.122800000000001, 5.1367, 5.2614, 5.2796, 5.404100000000001, 5.537100000000001]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7522316109884436,0.0005531376597237973,0.24721525135183056
60,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,907.484131,922.094535,14.610403999999905,2.8206,3.8301,1.0094999999999996,4.3301,4.6021,0.2720000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6252, 5.5701]","[4.6286000000000005, 5.6395]","[4.6021, 4.6973, 4.7896, 4.8937, 4.9977, 5.1166, 5.2567, 5.397200000000001, 5.595400000000001, 5.9656]","[4.6397, 4.7353000000000005, 4.8392, 4.9467, 5.0605, 5.182, 5.3208, 5.4587, 5.6361, 5.9904]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.1,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7474933274530255,0.0006702257749150705,0.251836446772059
61,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,922.106431,936.708334,14.601902999999993,2.8203,3.8298,1.0095,4.3298000000000005,4.5936,0.2637999999999998,fbb,fbb,1,,0,1,1,2,2.0,2.0,[],[],"[4.5936, 4.6913, 4.7794, 4.8814, 5.0033, 5.105300000000001, 5.2010000000000005, 5.3198, 5.3491, 5.505, 5.694100000000001]","[4.6333, 4.728400000000001, 4.8291, 4.9402, 5.071400000000001, 5.1883, 5.309, 5.3282, 5.426200000000001, 5.574, 5.7302]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.1,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7461194835455063,0.0017693005752761506,0.2521112158792159
62,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,936.720231,951.368734,14.648503000000005,2.8206,3.8301,1.0094999999999996,4.3301,4.6402,0.3101000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6402, 4.7462, 4.8452, 4.944100000000001, 5.0199, 5.0362, 5.17, 5.3038, 5.4533000000000005]","[4.6887, 4.7945, 4.8969000000000005, 5.0069, 5.0236, 5.123200000000001, 5.2483, 5.3767000000000005, 5.519900000000001]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.1,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7507004373555247,0.0017610477521821087,0.24753851489229153
63,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,951.379431,965.968034,14.588603000000036,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5809000000000015,0.2533000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.580900000000001, 4.6885, 4.7984, 4.9348, 5.084700000000001, 5.153300000000001, 5.2087, 5.3419, 5.5011, 5.715400000000001]","[4.627, 4.7377, 4.8581, 5.0007, 5.1528, 5.1752, 5.3378000000000005, 5.4812, 5.612900000000001, 5.738300000000001]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.1,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7564329333202916,0.001295743388290029,0.242271323291418
64,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,965.980231,980.596335,14.61610399999995,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6084000000000005,0.2808000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6084000000000005, 4.7349000000000006, 4.8443000000000005, 5.002800000000001]","[4.6603, 4.7843, 4.9023, 5.019]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.1,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7604070826576124,0.0011391592870061298,0.23845375805538302
65,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,980.607831,995.244835,14.637003999999935,2.8206,3.8301,1.0094999999999996,4.3301,4.6287,0.2986000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[5.7389],[5.7531],"[4.6287, 4.7329, 4.819100000000001, 4.9307, 5.043, 5.1599, 5.294700000000001, 5.4221, 5.498600000000001, 5.5311, 5.708200000000001, 5.9175, 6.8467]","[4.6813, 4.7782, 4.8784, 4.994000000000001, 5.1084000000000005, 5.2324, 5.3631, 5.4939, 5.5244, 5.6301000000000005, 5.7792, 5.9382, 6.851500000000001]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.1,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7645313017968379,0.0004600100832281357,0.2350086881199357
66,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,995.257431,1009.898634,14.641203000000019,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6335000000000015,0.3059000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.633500000000001, 4.7457, 4.8529, 4.9984, 5.1019000000000005, 5.2217, 5.3909, 5.6936, 5.7735, 5.8959, 6.1191, 6.3401000000000005]","[4.674, 4.7853, 4.905600000000001, 5.0324, 5.165900000000001, 5.2986, 5.452, 5.7629, 5.8937, 6.0568, 6.2043, 6.363700000000001]","[5.3929, 5.5516000000000005]","[5.4552000000000005, 5.6138]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.1,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7726524424524547,0.00043051214929275847,0.22691704539825064
67,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1009.911231,1024.518335,14.607103999999936,2.8206,3.8301,1.0094999999999996,4.3301,4.5988,0.2686999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[5.1944, 5.3234, 5.5342]","[5.2332, 5.3958, 5.5553]","[4.5988, 4.6873000000000005, 4.7912, 4.8928, 4.9709, 5.1439]","[4.627, 4.7423, 4.8459, 4.961600000000001, 5.1018, 5.238700000000001]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.1,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.7792573283131279,0.0003433696639054107,0.2203993020229681
68,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1024.531831,1039.115235,14.583403999999973,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5757,0.2481,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5757, 4.6944, 4.8078, 4.9352, 5.0548, 5.1527, 5.1931, 5.2081, 5.336, 5.5524]","[4.625900000000001, 4.7426, 4.873, 5.0032000000000005, 5.1433, 5.1627, 5.2062, 5.3127, 5.4469, 5.5787]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.1,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250709-142049,2025-07-09,14:21:01.625540,15:21:10.382627,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.790447764024654,0.0006753553087745372,0.20887688066657176
